"","lon","lat","lon","lat"
"1865",NA,NA,102.4406129,71.964027
"1866",-43.1648755,-22.9111438,-46.6565842,-23.6273246
"1867",31.0972791,-17.918784,15.2575148,-4.250653
"1868",11.7180172,48.1366009,16.5665751,48.1158333
"1869",58.3665111,37.9845133,69.2788136,41.2610674
"1870",NA,NA,44.3455342,48.7857531
"1871",-8.6285058,42.2276102,-3.5675982,40.4983322
"1872",-73.7781391,40.6413111,-73.7454814,45.4656851
"1873",-9.1393366,38.7222524,-16.7758737,32.6957983
"1874",NA,NA,NA,NA
"1875",-77.0966021,20.2823981,-76.315,20.785278
"1876",12.5933595,41.8000198,20.291691,44.820498
"1877",-80.2870509,25.7958723,-81.4376874,23.0343108
"1878",161.3507839,68.742677,NA,NA
"1879",NA,NA,-63.9691459,10.9178861
"1880",-75.835556,19.97,-74.9295996,20.6492561
"1881",-0.4542955,51.4700223,14.289243,40.8847493
"1882",73.316533,54.957801,37.2712341,55.599648
"1883",-64.7198663,-21.5449598,-64.7093097,-21.5482703
"1884",-85.7990639,30.3552535,-71.6419315,10.6694118
"1885",143.2034909,59.35846,135.1689898,48.5242969
"1886",NA,NA,80.1708668,12.994112
"1887",57.210795,50.2487574,NA,NA
"1888",30.2678391,59.8029126,24.8329753,59.4141276
"1889",-34.9240154,-8.1259315,-35.8940206,-7.2688784
"1890",-93.2222846,44.8847554,-122.5950942,45.5897694
"1891",135.1689898,48.5242969,104.3833366,52.2685014
"1892",-73.8739659,40.7769271,-70.0637506,41.2569516
"1893",-8.9146911,52.6996573,-54.5756957,48.946558
"1894",139.7798386,35.5493932,136.8146005,34.8590935
"1895",-60.0463249,-3.0358474,-48.4775227,-1.3820615
"1896",31.3713164,21.7991419,20.261859,32.0836981
"1897",-74.776425,10.8866016,-80.2870509,25.7958723
"1898",-48.5459657,-27.670118,-49.1724811,-25.5327132
"1899",-43.1648755,-22.9111438,-58.5348284,-34.8150044
"1900",143.2034909,59.35846,150.9180141,59.621214
"1901",-103.307625,20.5259561,-99.0719083,19.4360762
"1902",144.8008119,13.4852976,121.016508,14.5122739
"1903",3.2067834,36.6975267,-2.278066,31.645279
"1904",-80.2413113,40.4957722,-76.4236353,39.3283353
"1905",-9.1353667,38.7755936,15.4464454,-4.3893521
"1906",77.0999578,28.5561624,67.1681027,24.9007815
"1907",-118.40853,33.9415889,-73.7781391,40.6413111
"1908",3.2067834,36.6975267,2.4851463,27.1927769
"1909",-1.0200418,41.6695088,2.0832941,41.297445
"1910",-82.4075389,22.9986145,-79.943983,22.492155
"1911",-82.4075389,22.9986145,-79.943983,22.492155
"1912",-79.8841984,-2.1480534,-78.3613938,-0.1243405
"1913",-83.7388942,42.973423,-84.0821024,43.5386272
"1914",103.9492936,30.567456,116.6031121,40.0798573
"1915",-78.3613938,-0.1243405,-79.6248053,0.973982
"1916",-80.2870509,25.7958723,-79.3873743,9.0667013
"1917",84.9802231,27.1634094,85.3592231,27.6980899
"1918",123.0149078,10.776625,121.016508,14.5122739
"1919",-81.655651,30.3321838,-80.645078,28.1012659
"1920",23.9484156,37.9356467,31.3998558,30.1127092
"1921",-72.8868727,41.2678919,-73.1246672,41.1642101
"1922",-4.6339398,54.0865957,-2.2727303,53.3588026
"1923",-149.6103874,-17.5598646,-151.466944,-16.723056
"1924",128.9464591,35.17322,126.7944739,37.5586545
"1925",-116.5070468,33.8303194,-117.1933038,32.7338006
"1926",11.7180172,48.1366009,-2.2727303,53.3588026
"1927",-0.4542955,51.4700223,4.7682744,52.3105386
"1928",-43.1648755,-22.9111438,-38.5330966,-3.7771555
"1929",-68.0188096,-15.5641036,-68.188295,-16.5102483
"1930",-58.3815591,-34.6036844,-122.4194155,37.7749295
"1931",-0.606133,35.6202476,2.3652472,48.7262433
"1932",135.1689898,48.5242969,125.8168068,53.4630048
"1933",123.8448466,8.1810117,123.4623862,7.8305397
"1934",-58.5348284,-34.8150044,-71.1620296,-41.1467142
"1935",NA,NA,24.9528604,60.3210416
"1936",-1.3280892,50.8450369,-9.1353667,38.7755936
"1937",2.0832941,41.297445,2.7064203,39.604675
"1938",-74.328613,44.853611,-74.8442316,44.9360661
"1939",-122.3789554,37.6213129,-157.9250736,21.3245132
"1940",151.1752764,-33.9399228,150.8483738,-31.0844541
"1941",-46.6565842,-23.6273246,-43.1648755,-22.9111438
"1942",6.7667912,51.2876146,-21.9466063,64.1318703
"1943",73.8349952,15.3803485,67.1681027,24.9007815
"1944",-5.9150683,35.7265955,-3.5675982,40.4983322
"1945",-3.5675982,40.4983322,-1.7909366,43.3564269
"1946",-0.4542955,51.4700223,-6.2193227,54.6557252
"1947",35.4912043,33.8193756,47.9710458,29.2404414
"1948",104.3833366,52.2685014,113.307066,52.0218937
"1949",135.4380895,34.7895799,NA,NA
"1950",9.205576,48.6876365,2.7064203,39.604675
"1951",-51.1753811,-29.9934732,-56.0165187,-34.8368193
"1952",-70.613868,41.388145,-70.958188,41.675297
"1953",-67.0053373,10.5972583,-70.2371045,8.6231498
"1954",77.0999578,28.5561624,88.4463299,22.6520429
"1955",-86.2107672,14.6572108,-85.7742213,14.8756145
"1956",23.9733129,56.9226554,12.6507628,55.6180236
"1957",-22.635036,63.9786029,-60.4123414,53.313422
"1958",NA,NA,125.8168068,53.4630048
"1959",-115.1537389,36.0839998,-118.40853,33.9415889
"1960",136.1084923,-1.1894938,121.016508,14.5122739
"1961",32.5522355,15.5927666,38.7252246,9.0036905
"1962",NA,NA,NA,NA
"1963",-76.7519001,55.9998371,NA,NA
"1964",91.8146787,22.2456982,90.3857556,23.7705971
"1965",142.2945494,-10.591054,142.2945494,-10.591054
"1966",-127.3772351,50.6838239,-123.1815123,49.1966913
"1967",20.9678911,52.1672369,37.2712341,55.599648
"1968",-8.4161978,42.8967174,-3.5675982,40.4983322
"1969",-0.839332,51.322724,13.156667,32.669444
"1970",-112.427239,34.6498173,-112.0077881,33.4372686
"1971",-78.7295067,42.9397059,-80.2413113,40.4957722
"1972",-43.1648755,-22.9111438,-46.6565842,-23.6273246
"1973",5.7335798,34.7919393,3.2067834,36.6975267
"1974",-54.1123598,-31.3885332,-51.1753811,-29.9934732
"1975",97.2138184,19.6895962,NA,NA
"1976",-66.1787081,-17.4170476,-67.0732679,-17.9634005
"1977",4.7682744,52.3105386,-2.2727303,53.3588026
"1978",-86.2955952,39.7168593,-85.7369231,38.175662
"1979",-76.6767923,5.071788,-76.3840645,3.5439613
"1980",-147.8635168,64.8164163,-122.3088165,47.4502499
"1981",-46.6565842,-23.6273246,-43.1648755,-22.9111438
"1982",-73.8739659,40.7769271,-80.2870509,25.7958723
"1983",10.2190745,36.8458578,2.3652472,48.7262433
"1984",-84.7686831,11.1355318,-86.1713168,12.1446517
"1985",-94.5015917,37.1574736,-95.8838659,36.198778
"1986",12.2462384,41.7998868,15.6491001,38.0728782
"1987",-82.4701367,49.418308,-81.372043,48.566513
"1988",NA,NA,72.8567534,19.0931403
"1989",12.5933595,41.8000198,8.7255307,45.6300625
"1990",16.5665751,48.1158333,11.7180172,48.1366009
"1991",-123.1815123,49.1966913,-114.0076156,51.1215031
"1992",NA,NA,NA,NA
"1993",-74.1444969,4.7014128,-75.5877975,6.2192058
"1994",-73.7781391,40.6413111,-67.0053373,10.5972583
"1995",2.3652472,48.7262433,-8.9146911,52.6996573
"1996",8.5554755,47.4582165,14.2631811,50.101791
"1997",-77.0197212,3.8830471,-76.3840645,3.5439613
"1998",-79.3873743,9.0667013,-90.5276868,14.5840977
"1999",-115.1537389,36.0839998,-118.40853,33.9415889
"2000",10.9225991,63.4582698,10.6286999,59.8995185
"2001",13.156667,32.669444,-0.839332,51.322724
"2002",NA,NA,60.8029485,56.7447746
"2003",-157.9250736,21.3245132,-122.3789554,37.6213129
"2004",16.6264113,47.280275,16.7892506,46.8838107
"2005",-4.4945093,36.6791135,-16.3434204,28.484511
"2006",-95.8838659,36.198778,-96.0104655,36.7633668
"2007",35.983234,31.975327,47.9710458,29.2404414
"2008",-43.9548899,-19.8498475,-48.2309169,-18.8895413
"2009",-123.1815123,49.1966913,-162.7197027,55.2022911
"2010",NA,NA,NA,NA
"2011",96.1352618,16.9027736,95.9706884,21.7056445
"2012",NA,NA,67.1681027,24.9007815
"2013",39.143631,21.687963,36.5128312,33.4112976
"2014",NA,NA,NA,NA
"2015",-58.5348284,-34.8150044,-64.2778673,-33.0961074
"2016",19.2522958,47.4384587,16.6264113,47.280275
"2017",-87.9073214,41.9741625,-79.6248197,43.6777176
"2018",-118.40853,33.9415889,-94.5902374,39.1208095
"2019",-118.40853,33.9415889,-87.7521884,41.7867759
"2020",8.5220753,12.0456496,13.156667,32.669444
"2021",-73.7781391,40.6413111,-67.0053373,10.5972583
"2022",-90.5276868,14.5840977,-89.884423,15.3116253
"2023",NA,NA,72.626571,23.0734262
"2024",NA,NA,85.3592231,27.6980899
"2025",0.2388661,51.8860181,14.4832795,35.8541135
"2026",-48.4775227,-1.3820615,-56.7319696,-2.633616
"2027",-122.3088165,47.4502499,-122.5950942,45.5897694
"2028",-80.2413113,40.4957722,-74.1744624,40.6895314
"2029",NA,NA,92.768732,26.6987922
"2030",33.3822764,35.1855659,NA,NA
"2031",37.2275099,36.1845831,36.5128312,33.4112976
"2032",-83.5242868,42.2378031,-87.7521884,41.7867759
"2033",67.1681027,24.9007815,31.3998558,30.1127092
"2034",14.4832795,35.8541135,0.2388661,51.8860181
"2035",-87.5271754,38.0433641,-87.1633877,37.7463697
"2036",17.2105238,48.1702634,NA,NA
"2037",-66.8030291,54.828557,-65.8789649,52.568437
"2038",-80.2870509,25.7958723,-81.514499,30.336378
"2039",145.9507382,-30.0396245,147.1962889,-31.5502936
"2040",NA,NA,NA,NA
"2041",NA,NA,NA,NA
"2042",-48.4775227,-1.3820615,-45.0105022,-12.0787043
"2043",-122.3018264,47.5281657,-74.1744624,40.6895314
"2044",-104.6737376,39.8560963,-122.5950942,45.5897694
"2045",-97.460517,20.6008155,-97.8695753,22.2892363
"2046",44.2311592,33.267015,NA,NA
"2047",20.305774,44.8765011,16.5665751,48.1158333
"2048",-104.6737376,39.8560963,-111.9790706,40.7899404
"2049",-77.112036,-12.0240527,-71.9436143,-13.5376364
"2050",NA,NA,NA,NA
"2051",12.5933595,41.8000198,13.156667,32.669444
"2052",-113.4909267,53.544389,-114.4379987,62.4708416
"2053",NA,NA,NA,NA
"2054",48.2269108,30.364116,47.9710458,29.2404414
"2055",-118.3574036,34.1983122,-122.2197428,37.7125689
"2056",NA,NA,NA,NA
"2057",95.8601611,20.8765931,94.8227411,20.9406765
"2058",-104.2526954,32.3455852,-103.214364,32.6923483
"2059",-41.3267187,-21.7587303,-39.2487937,-17.6513388
"2060",44.3455342,48.7857531,37.2712341,55.599648
"2061",-93.2222846,44.8847554,-87.7521884,41.7867759
"2062",-93.3888303,37.244319,-90.3716809,38.7522782
"2063",-127.9397731,53.560594,-128.5817596,54.4687549
"2064",16.5665751,48.1158333,34.8854112,32.005532
"2065",-94.5902374,39.1208095,-87.7521884,41.7867759
"2066",-99.755607,16.762312,-96.7239921,17.0013111
"2067",53.8046502,63.5555107,50.850824,61.6626226
"2068",-101.4805699,20.993517,NA,NA
"2069",-46.6565842,-23.6273246,-57.5141814,-25.2415129
"2070",NA,NA,NA,NA
"2071",NA,NA,NA,NA
"2072",-67.0053373,10.5972583,NA,NA
"2073",39.2069164,-6.8725389,36.8149044,-1.3203869
"2074",11.5263708,3.8421376,9.7170073,4.0134386
"2075",NA,NA,NA,NA
"2076",113.9184808,22.308047,106.6537058,-6.1275282
"2077",6.7667912,51.2876146,0.049518,51.5048437
"2078",NA,NA,80.5809169,73.50489
"2079",NA,NA,91.6035007,24.0630395
"2080",-122.5950942,45.5897694,-157.9250736,21.3245132
"2081",-87.9073214,41.9741625,-93.3888303,37.244319
"2082",28.2411459,-26.1366728,31.0972791,-17.918784
"2083",-76.6767923,5.071788,-76.3840645,3.5439613
"2084",-105.2523762,20.6805184,-105.2523762,20.6805184
"2085",NA,NA,-40.8630573,-14.8662434
"2086",61.5741915,69.7623538,40.7145478,64.5961154
"2087",31.0972791,-17.918784,28.454345,-15.330904
"2088",-70.1471435,-20.2319768,-70.6940137,-33.4954605
"2089",-106.6129085,35.0433333,-106.0845315,35.6182563
"2090",4.4855744,50.900999,12.5933595,41.8000198
"2091",7.5677304,6.4719175,8.3417006,4.9757165
"2092",79.0548173,21.0908205,77.211126,28.5834828
"2093",NA,NA,NA,NA
"2094",-0.4542955,51.4700223,7.2148214,43.6597689
"2095",-84.6630165,39.0532746,-81.8538669,41.4057985
"2096",-82.6888571,27.9098674,-82.5534596,27.3877172
"2097",-64.7974702,17.6995292,-73.7781391,40.6413111
"2098",110.4317613,-7.7876838,115.166787,-8.7467172
"2099",92.4813965,56.1767877,104.3833366,52.2685014
"2100",87.1948384,27.3157402,85.3592231,27.6980899
"2101",-78.5307552,-5.6361357,NA,NA
"2102",-86.754126,33.5624269,-89.5367179,34.3837593
"2103",-81.6879368,30.4940713,-82.5370781,27.9834776
"2104",55.3656728,25.2531745,67.1681027,24.9007815
"2105",41.0132407,57.8076587,40.9437826,56.9422544
"2106",-81.9657651,33.3688534,-84.4277001,33.6407282
"2107",45.303508,2.0180401,39.143631,21.687963
"2108",-79.3699613,-3.9968282,NA,NA
"2109",39.143631,21.687963,46.7003881,24.9597747
"2110",NA,NA,33.6388724,-16.1091758
"2111",39.1392925,45.0334822,73.316533,54.957801
"2112",-125.5617941,64.9081075,-123.4358638,65.2091434
"2113",NA,NA,69.2126775,34.5649342
"2114",NA,NA,16.5665751,48.1158333
"2115",17.7856268,50.6275405,17.7856268,50.6275405
"2116",33.6203516,34.8723402,44.2311592,33.267015
"2117",51.311241,35.6899882,52.5897268,29.5459192
"2118",15.4464454,-4.3893521,20.7941977,-6.4401363
"2119",56.3687672,27.2094978,51.311241,35.6899882
"2120",141.2269306,-5.2796788,141.6404629,-5.1273589
"2121",9.7170073,4.0134386,11.5263708,3.8421376
"2122",52.5897268,29.5459192,51.311241,35.6899882
"2123",NA,NA,-65.8900644,45.3291863
"2124",77.0999578,28.5561624,74.7624024,34.0021758
"2125",-120.6380623,35.2390676,-122.3789554,37.6213129
"2126",69.2788136,41.2610674,37.2712341,55.599648
"2127",-89.9791729,35.0420679,-87.9073214,41.9741625
"2128",95.4185166,5.5188995,NA,NA
"2129",74.8858011,12.9541731,77.6665904,12.9503112
"2130",51.311241,35.6899882,52.5897268,29.5459192
"2131",91.8146787,22.2456982,90.4029252,23.8434344
"2132",NA,NA,125.0261242,11.2267334
"2133",-65.4913286,18.1352726,-64.7974702,17.6995292
"2134",8.5621518,50.0379326,2.5479245,49.0096906
"2135",-67.0053373,10.5972583,-68.960945,12.188463
"2136",-69.680069,44.533515,-73.7086641,41.0683325
"2137",33.2145882,48.0463072,33.9972944,45.0191094
"2138",54.4559301,24.428812,35.4912043,33.8193756
"2139",-170.711389,-14.331389,-169.511108,-14.229167
"2140",29.0605389,-29.2875557,27.559059,-29.4554631
"2141",74.7624024,34.0021758,77.0999578,28.5561624
"2142",-43.1648755,-22.9111438,-41.7564431,-22.3383666
"2143",51.311241,35.6899882,50.8254398,28.9579484
"2144",115.9106655,28.8574636,119.6701958,25.9306382
"2145",-76.7794866,17.9374786,-79.6248197,43.6777176
"2146",-72.6485966,41.7374398,-83.3553842,42.2161722
"2147",80.1708668,12.994112,88.4463299,22.6520429
"2148",100.6041987,13.9132602,77.0999578,28.5561624
"2149",-2.6420589,59.1554729,-2.5771848,59.2503113
"2150",-104.6737376,39.8560963,-115.1537389,36.0839998
"2151",-48.4775227,-1.3820615,-47.4560696,-5.5316945
"2152",-44.2348802,-2.5849927,-47.4560696,-5.5316945
"2153",39.143631,21.687963,36.5128312,33.4112976
"2154",-90.2590112,29.9922012,-97.0403352,32.8998091
"2155",-80.038159,32.8942676,-80.2870509,25.7958723
"2156",113.9184808,22.308047,116.6031121,40.0798573
"2157",-114.0076156,51.1215031,-113.4909267,53.544389
"2158",-15.3877066,27.9331848,-16.5725303,28.0467575
"2159",-64.91931,-14.822613,-66.7374789,-14.8582153
"2160",-86.873564,21.0403409,-86.9272237,20.5148749
"2161",15.2575148,-4.250653,15.033964,12.1293763
"2162",8.5621518,50.0379326,2.5479245,49.0096906
"2163",11.1004152,60.1975501,-73.7781391,40.6413111
"2164",-72.2946381,18.5759244,-73.7781391,40.6413111
"2165",15.7495181,-12.8031493,13.234862,-8.847951
"2166",-44.2348802,-2.5849927,-48.4775227,-1.3820615
"2167",50.1513998,53.5063217,53.4505594,56.8308866
"2168",NA,NA,NA,NA
"2169",67.1681027,24.9007815,50.0393017,26.2361248
"2170",-10.1143176,9.1914538,NA,NA
"2171",144.9704767,-6.0238864,144.823628,-6.497264
"2172",-73.7781391,40.6413111,-75.6691652,45.319212
"2173",13.5064497,52.3733153,23.4071233,42.6934278
"2174",40.7145478,64.5961154,45.7395766,64.8936081
"2175",-96.384167,42.4025,-96.7404127,43.5826764
"2176",103.9915308,1.3644202,101.7071602,2.7455962
"2177",-133.482778,68.304167,-124.077434,69.3612829
"2178",121.016508,14.5122739,NA,NA
"2179",-3.5675982,40.4983322,-3.8217863,43.4265657
"2180",-3.5675982,40.4983322,12.2462384,41.7998868
"2181",3.3211348,6.5818185,7.5677304,6.4719175
"2182",2.5479245,49.0096906,-3.5675982,40.4983322
"2183",-98.4918901,33.8648107,-102.2047497,31.9417386
"2184",-93.3444368,53.0641646,-87.9351437,52.197559
"2185",-83.3553842,42.2161722,-85.5515933,42.2355515
"2186",44.964349,41.6696083,30.2678391,59.8029126
"2187",-80.2870509,25.7958723,-104.6737376,39.8560963
"2188",13.56812,-14.92829,13.234862,-8.847951
"2189",-76.7576672,40.1942375,-77.0402315,38.851242
"2190",-78.7295067,42.9397059,-74.1744624,40.6895314
"2191",-89.6780963,39.8435114,-89.253622,37.7774799
"2192",121.1071229,22.7562991,121.5357771,22.027815
"2193",96.372467,25.6324599,97.3549302,25.381995
"2194",-54.6741233,-20.4686937,-50.4259826,-21.1375908
"2195",121.1071229,22.7562991,121.5357771,22.027815
"2196",67.1681027,24.9007815,54.6500736,24.441938
"2197",-73.7781391,40.6413111,-64.9722726,18.3360608
"2198",110.0470653,25.2158795,116.6031121,40.0798573
"2199",NA,NA,0.7196405,47.4259048
"2200",-125.2719685,49.9513777,-127.1843506,54.8229478
"2201",-86.9272237,20.5148749,-89.6604428,20.9338424
"2202",-149.9900792,61.1758863,126.7944739,37.5586545
"2203",61.503711,55.3044113,77.0252894,43.3499265
"2204",142.6638804,-25.41196,151.9170676,-27.543407
"2205",16.5665751,48.1158333,2.5479245,49.0096906
"2206",-93.0423545,34.5216915,-92.2216531,34.7307049
"2207",91.5860468,26.1064727,88.4463299,22.6520429
"2208",12.2462384,41.7998868,36.5128312,33.4112976
"2209",-80.2870509,25.7958723,-82.5370781,27.9834776
"2210",NA,NA,-77.2905213,1.3972319
"2211",-66.0007218,18.4388829,-80.2870509,25.7958723
"2212",NA,NA,147.2072638,-41.5431318
"2213",77.0999578,28.5561624,67.1681027,24.9007815
"2214",-80.2870509,25.7958723,-95.3367827,29.9902199
"2215",-75.6691652,45.319212,-113.5839712,53.3076676
"2216",-82.5370781,27.9834776,-80.2870509,25.7958723
"2217",-73.7781391,40.6413111,-80.2870509,25.7958723
"2218",32.5522355,15.5927666,NA,NA
"2219",-80.2870509,25.7958723,-82.5370781,27.9834776
"2220",-78.3613938,-0.1243405,-78.984444,-2.889444
"2221",-80.1506022,26.0742344,-82.5370781,27.9834776
"2222",52.5897268,29.5459192,51.311241,35.6899882
"2223",37.412503,55.9736482,24.8329753,59.4141276
"2224",30.6652855,-8.5228465,NA,NA
"2225",-80.2870509,25.7958723,-81.308083,28.4311577
"2226",8.7255307,45.6300625,-0.1820629,51.1536621
"2227",125.6765362,39.2008462,-13.6145672,9.5758691
"2228",-145.24966,66.5715841,NA,NA
"2229",-99.0719083,19.4360762,-89.6604428,20.9338424
"2230",23.9484156,37.9356467,13.156667,32.669444
"2231",NA,NA,NA,NA
"2232",-80.2870509,25.7958723,-73.8739659,40.7769271
"2233",-87.9073214,41.9741625,-82.5370781,27.9834776
"2234",-162.7197027,55.2022911,-122.3088165,47.4502499
"2235",-68.188295,-16.5102483,NA,NA
"2236",-68.960945,12.188463,-79.3873743,9.0667013
"2237",-97.0403352,32.8998091,-79.6248197,43.6777176
"2238",105.1749552,-5.2419911,106.8477407,-6.1555671
"2239",-80.2870509,25.7958723,-73.8739659,40.7769271
"2240",-66.0007218,18.4388829,-80.2870509,25.7958723
"2241",-80.2870509,25.7958723,-77.4655212,25.0439288
"2242",123.496524,41.6352665,121.334297,31.192209
"2243",-76.3840645,3.5439613,-77.897619,2.5699679
"2244",-66.0007218,18.4388829,-80.2870509,25.7958723
"2245",-79.8841984,-2.1480534,-78.3613938,-0.1243405
"2246",-2.2001619,57.2036979,-3.1154803,58.828675
"2247",43.6359707,43.5084324,43.8542699,40.7511098
"2248",32.5522355,15.5927666,NA,NA
"2249",28.8104425,40.9829888,27.0112912,38.5113637
"2250",41.7010258,42.1628149,41.128334,42.858055
"2251",NA,NA,36.8719957,-17.8579988
"2252",-67.0053373,10.5972583,-69.3598114,10.0460861
"2253",141.6890474,42.7821844,144.9560759,43.5729687
"2254",66.1415263,32.9271287,69.2126775,34.5649342
"2255",23.4071233,42.6934278,27.8271139,43.236797
"2256",NA,NA,119.6701958,25.9306382
"2257",138.5332378,-34.9461557,144.8410273,-37.6690123
"2258",14.4290236,27.0365406,20.261859,32.0836981
"2259",20.2489826,49.069155,14.2631811,50.101791
"2260",-116.2223159,43.5658231,-114.2992901,43.5066901
"2261",NA,NA,NA,NA
"2262",-97.6854695,31.0873439,-97.0403352,32.8998091
"2263",115.9672492,-31.9385476,144.8410273,-37.6690123
"2264",72.8340696,19.0980029,77.0999578,28.5561624
"2265",45.0370896,12.8253779,47.9710458,29.2404414
"2266",-122.3088165,47.4502499,-122.5950942,45.5897694
"2267",100.2814539,16.7716351,98.9640088,18.767749
"2268",28.8104425,40.9829888,32.9916726,40.1244399
"2269",-93.2222846,44.8847554,-94.1412635,46.3930459
"2270",-122.5950942,45.5897694,-71.0095602,42.3656132
"2271",-87.9073214,41.9741625,-80.2413113,40.4957722
"2272",113.2208333,28.1966667,113.3079699,23.3959079
"2273",30.8939274,50.338222,30.6774409,46.4298271
"2274",NA,NA,124.9255138,1.5490188
"2275",-70.6940137,-33.4954605,-71.2010835,-29.9153312
"2276",-47.9172348,-15.8697369,-118.40853,33.9415889
"2277",-123.4286602,48.6481032,-122.3683373,49.0249175
"2278",-72.6412831,2.5684935,-74.1444969,4.7014128
"2279",NA,NA,NA,NA
"2280",NA,NA,NA,NA
"2281",20.9678911,52.1672369,19.2522958,47.4384587
"2282",16.8809331,51.1041654,20.9678911,52.1672369
"2283",8.3544311,55.9912327,12.6507628,55.6180236
"2284",37.7619669,44.7154014,30.6774409,46.4298271
"2285",-9.353611,38.721943,-8.5801126,37.1476641
"2286",-118.40853,33.9415889,-90.3716809,38.7522782
"2287",31.3998558,30.1127092,6.1091564,46.2370097
"2288",27.5160873,42.5652706,20.9678911,52.1672369
"2289",28.2411459,-26.1366728,31.5899073,-24.9631136
"2290",-79.8841984,-2.1480534,-78.984444,-2.889444
"2291",NA,NA,31.8362362,18.4386565
"2292",37.412503,55.9736482,6.2147446,49.6289002
"2293",3.2067834,36.6975267,12.2462384,41.7998868
"2294",121.334297,31.192209,139.7798386,35.5493932
"2295",-4.4945093,36.6791135,-73.7781391,40.6413111
"2296",3.3211348,6.5818185,0.2388661,51.8860181
"2297",NA,NA,-79.3699613,-3.9968282
"2298",127.6465422,26.2064033,124.2460222,24.3907084
"2299",19.2522958,47.4384587,20.9678911,52.1672369
"2300",-97.4286988,37.6508529,-95.6276506,39.0668383
"2301",-61.2109727,13.1446932,-60.950289,13.733375
"2302",73.0498208,26.2553651,77.0999578,28.5561624
"2303",-82.5370781,27.9834776,-80.0928165,26.6857475
"2304",41.0234153,43.0015252,42.465602,42.1820693
"2305",NA,NA,NA,NA
"2306",140.3928501,35.7719867,-157.9250736,21.3245132
"2307",77.0999578,28.5561624,74.7988962,31.7072461
"2308",NA,NA,-74.232654,11.117164
"2309",-106.3824345,31.8053354,-110.9392269,32.1145102
"2310",108.93977,34.341574,121.334297,31.192209
"2311",-80.2870509,25.7958723,-81.7549737,24.5536707
"2312",NA,NA,134.2154223,55.8223912
"2313",121.0055339,6.0529725,122.0616469,6.919884
"2314",-90.2590112,29.9922012,-115.1537389,36.0839998
"2315",37.412503,55.9736482,-17.4914579,14.7442078
"2316",77.0999578,28.5561624,100.6041987,13.9132602
"2317",30.2678391,59.8029126,30.4432924,50.4119806
"2318",12.6507628,55.6180236,NA,NA
"2319",101.7071602,2.7455962,115.9672492,-31.9385476
"2320",101.7071602,2.7455962,72.8567534,19.0931403
"2321",-69.8831519,-6.6368523,-69.939394,-4.2503801
"2322",19.0758814,50.4728015,20.9678911,52.1672369
"2323",-43.2566293,-22.805265,-38.5330966,-3.7771555
"2324",NA,NA,35.0942491,48.3679197
"2325",-74.776425,10.8866016,-75.2835893,9.3325196
"2326",23.9484156,37.9356467,-7.4664015,33.5966368
"2327",-46.6565842,-23.6273246,-47.9172348,-15.8697369
"2328",-52.660858,-27.1320173,-48.5459657,-27.670118
"2329",123.0149078,10.776625,123.9802214,10.3106556
"2330",-73.1604503,5.1866958,-73.6121682,4.168983
"2331",-165.5737491,61.844541,-166.1451241,61.523183
"2332",NA,NA,NA,NA
"2333",-83.7724999,11.991944,-83.0595427,12.1721428
"2334",49.127197,14.5404328,45.0370896,12.8253779
"2335",86.8634095,53.8035238,NA,NA
"2336",-114.0076156,51.1215031,NA,NA
"2337",-68.188295,-16.5102483,NA,NA
"2338",16.8809331,51.1041654,20.9678911,52.1672369
"2339",-86.8514286,15.7451593,-87.9265116,15.45445
"2340",113.3079699,23.3959079,110.0470653,25.2158795
"2341",-87.9073214,41.9741625,-80.2870509,25.7958723
"2342",-73.6121682,4.168983,-74.1444969,4.7014128
"2343",106.8477407,-6.1555671,105.1749552,-5.2419911
"2344",44.2166214,15.479529,31.3998558,30.1127092
"2345",29.0297592,70.8700358,27.8264449,71.029193
"2346",-87.9073214,41.9741625,-80.2870509,25.7958723
"2347",32.9310884,-2.4441937,39.2069164,-6.8725389
"2348",35.4912043,33.8193756,47.9710458,29.2404414
"2349",-72.0466658,41.3301567,-71.0095602,42.3656132
"2350",-149.9900792,61.1758863,-156.649167,58.676667
"2351",121.016508,14.5122739,123.2522008,11.4618122
"2352",130.4467091,33.5903145,139.7798386,35.5493932
"2353",-80.2870509,25.7958723,-81.7549737,24.5536707
"2354",-72.8868727,41.2678919,-72.0466658,41.3301567
"2355",-74.1444969,4.7014128,-75.7363162,4.8152099
"2356",-74.1744624,40.6895314,-71.0095602,42.3656132
"2357",-77.0402315,38.851242,-82.5370781,27.9834776
"2358",11.079808,49.4971202,8.5554755,47.4582165
"2359",37.7619669,44.7154014,41.0234153,43.0015252
"2360",-74.232654,11.117164,-74.776425,10.8866016
"2361",NA,NA,-60.051929,46.168654
"2362",-75.5877975,6.2192058,-75.6917147,9.4011172
"2363",-54.5756957,48.946558,10.6286999,59.8995185
"2364",-99.0719083,19.4360762,-89.0570357,13.4451379
"2365",-100.1079853,25.7778185,-99.4613589,27.5447829
"2366",-67.0053373,10.5972583,-64.6822004,10.1040635
"2367",-81.8538669,41.4057985,-73.7781391,40.6413111
"2368",14.4559143,46.2259433,8.7922056,41.9199764
"2369",50.850824,61.6626226,53.7160951,61.6862899
"2370",53.7160951,61.6862899,50.850824,61.6626226
"2371",55.511444,-4.6710544,72.8567534,19.0931403
