"","lon","lat"
"1621",32.9663889,36.9861111
"1622",NA,NA
"1623",9.7170073,4.0134386
"1624",-73.8713099,40.6056632
"1625",-63.8699655,10.9570221
"1626",32.4297369,34.7720133
"1627",-75.997859,-9.2957636
"1628",-72.5081768,7.9271798
"1629",35.4288797,7.1966596
"1630",43.0877252,44.2177688
"1631",32.9916726,40.1244399
"1632",39.9803981,48.6431354
"1633",151.1752764,-33.9399228
"1634",-68.960945,12.188463
"1635",-47.1375685,-23.008205
"1636",79.8873786,6.8226664
"1637",-71.0095602,42.3656132
"1638",-71.0095602,42.3656132
"1639",-5.9150683,35.7265955
"1640",-77.3208112,37.5065795
"1641",-34.9240154,-8.1259315
"1642",-2.538749,49.4531095
"1643",8.5621518,50.0379326
"1644",2.456656,42.5188823
"1645",1.3712232,38.8748594
"1646",-47.9172348,-15.8697369
"1647",113.3823545,34.2904302
"1648",-71.0095602,42.3656132
"1649",-119.4179324,36.778261
"1650",-6.2499098,53.4264481
"1651",28.6576535,-12.9960715
"1652",-87.9073214,41.9741625
"1653",-6.7480954,34.0361152
"1654",-8.9146911,52.6996573
"1655",39.0241756,9.1495559
"1656",-87.7521884,41.7867759
"1657",-50.6946193,67.0192112
"1658",4.942278,45.728566
"1659",23.9733129,56.9226554
"1660",-82.3665956,23.1135925
"1661",-82.410078,22.9915431
"1662",5.7331074,58.9699756
"1663",-81.2302726,68.7705595
"1664",19.040235,47.497912
"1665",-106.3824345,31.8053354
"1666",-121.8546733,39.7990924
"1667",9.9974128,53.633622
"1668",-82.410078,22.9915431
"1669",-58.3815591,-34.6036844
"1670",-7.6222665,33.5729327
"1671",-104.6737376,39.8560963
"1672",30.6774409,46.4298271
"1673",29.0856479,59.8696729
"1674",-58.4170088,-34.5580305
"1675",38.1276312,53.7709957
"1676",-43.1728965,-22.9068467
"1677",8.5220753,12.0456496
"1678",135.4380895,34.7895799
"1679",31.3998558,30.1127092
"1680",-28.6731465,-14.5994134
"1681",-9.1969444,38.5733333
"1682",106.6588245,10.8184631
"1683",9.886519,27.7518999
"1684",41.2051295,37.0312058
"1685",-98.4719299,29.5267414
"1686",139.7798386,35.5493932
"1687",NA,NA
"1688",-56.1778376,46.7652581
"1689",-71.5996137,-35.846407
"1690",11.0766654,49.4521018
"1691",60.8029485,56.7447746
"1692",-75.8240127,8.8251965
"1693",-70.1466667,9.4905556
"1694",-46.6565842,-23.6273246
"1695",4.4855744,50.900999
"1696",113.287085,-7.0777326
"1697",14.2631811,50.101791
"1698",-43.9548899,-19.8498475
"1699",12.2462384,41.7998868
"1700",107.6178328,-6.9298414
"1701",-73.7781391,40.6413111
"1702",21.8418931,63.1606218
"1703",-0.4542955,51.4700223
"1704",123.8941434,10.3338299
"1705",-74.0990361,40.5673593
"1706",-74.0059728,40.7127753
"1707",80.250811,50.4233463
"1708",-80.4437781,22.1599753
"1709",-54.901562,-8.948942
"1710",38.5531514,56.0523234
"1711",121.1252135,12.7433993
"1712",-104.6737376,39.8560963
"1713",32.5522355,15.5927666
"1714",2.0832941,41.297445
"1715",-78.4678382,-0.1806532
"1716",36.9260693,-1.3227102
"1717",-83.8092771,41.5878285
"1718",-81.7549737,24.5536707
"1719",-113.9940314,46.8721284
"1720",104.7350371,52.8077256
"1721",10.1718856,42.7724869
"1722",0.6939053,51.5700337
"1723",-71.0095602,42.3656132
"1724",-81.3321678,28.546159
"1725",10.1927389,42.7781867
"1726",-98.881554,19.091141
"1727",23.9000739,52.111442
"1728",37.412503,55.9736482
"1729",144.7502228,13.4762824
"1730",-2.1952207,49.2074637
"1731",-73.8739659,40.7769271
"1732",-57.9600793,-31.3854988
"1733",31.4132987,26.9916407
"1734",NA,NA
"1735",-17.4914579,14.7442078
"1736",57.6789971,-20.4331335
"1737",31.3998558,30.1127092
"1738",NA,NA
"1739",-68.0188096,-15.5641036
"1740",12.6119908,44.0201463
"1741",-80.2870509,25.7958723
"1742",27.5615244,53.9045398
"1743",50.8339029,61.6478508
"1744",153.1218303,-27.3942144
"1745",-76.7794866,17.9374786
"1746",36.8357927,7.6738908
"1747",123.3034062,8.49613
"1748",121.9226409,14.7749602
"1749",-78.3613938,-0.1243405
"1750",55.4209317,25.3462553
"1751",-3.0331444,53.7722538
"1752",-80.2870509,25.7958723
"1753",-84.109354,9.938987
"1754",-43.1544605,-22.8115667
"1755",-165.6605557,54.2508333
"1756",149.1821469,-21.1424956
"1757",41.6734319,42.8555321
"1758",-0.0046043,43.1796783
"1759",2.3652472,48.7262433
"1760",-67.4158925,8.9180089
"1761",30.2205868,1.5676957
"1762",0.6939053,51.5700337
"1763",-81.3892546,35.7422447
"1764",-74.1444969,4.7014128
"1765",-80.2870509,25.7958723
"1766",-52.3306887,-31.7158227
"1767",-84.7772449,13.7284898
"1768",-75.584048,8.412749
"1769",2.213749,46.227638
"1770",-86.7444321,37.9114446
"1771",136.8146005,34.8590935
"1772",-76.5481006,3.4002431
"1773",-3.5675982,40.4983322
"1774",-1.7435071,52.4523821
"1775",-1.6931281,55.0393457
"1776",-0.4542955,51.4700223
"1777",-87.7521884,41.7867759
"1778",-8.9146911,52.6996573
"1779",23.9595504,49.8134431
"1780",-43.1728965,-22.9068467
"1781",-43.1728965,-22.9068467
"1782",-74.5844061,40.0351776
"1783",-66.1787081,-17.4170476
"1784",-127.3772351,50.6838239
"1785",130.4312584,-11.7365444
"1786",-77.9144344,18.5022634
"1787",-119.4179324,36.778261
"1788",-77.071268,37.3438906
"1789",-0.4542955,51.4700223
"1790",-78.1483283,34.0676715
"1791",14.4832795,35.8541135
"1792",-75.2424229,39.8743959
"1793",-60.7504879,-17.8348334
"1794",12.5933595,41.8000198
"1795",-43.2566293,-22.805265
"1796",-9.4128893,30.3270276
"1797",25.2796514,54.6871555
"1798",67.2013657,38.1977107
"1799",-68.8458386,-32.8894587
"1800",NA,NA
"1801",-58.3815591,-34.6036844
"1802",-76.9189049,41.2452831
"1803",-119.4179324,36.778261
"1804",-89.2575512,29.1816126
"1805",23.9595504,49.8134431
"1806",-78.7439104,38.1048578
"1807",23.6954977,38.2509637
"1808",73.3344441,49.670833
"1809",-120.4567298,34.9008342
"1810",37.2712341,55.599648
"1811",-79.3831843,43.653226
"1812",-80.2870509,25.7958723
"1813",-96.0580197,31.4637866
"1814",39.143631,21.687963
"1815",-176.0965562,52.0630435
"1816",-0.7103052,44.8305935
"1817",-46.6565842,-23.6273246
"1818",-97.4629119,20.5270592
"1819",37.2712341,55.599648
"1820",-57.5141814,-25.2415129
"1821",2.1734035,41.3850639
"1822",-83.7115101,9.3502601
"1823",74.0689331,16.9177835
"1824",0.6939053,51.5700337
"1825",72.8776559,19.0759837
"1826",-64.3010113,-27.757586
"1827",-84.109354,9.938987
"1828",139.7798386,35.5493932
"1829",16.765202,41.137508
"1830",-77.2871817,60.0506811
"1831",9.189982,45.4642035
"1832",-74.8448648,-14.8781566
"1833",-73.7781391,40.6413111
"1834",88.4463299,22.6520429
"1835",-57.5426106,-38.0054771
"1836",-74.7059059,-8.929933
"1837",-76.3692987,39.3622348
"1838",-81.5934922,38.3714489
"1839",2.712778,39.735278
"1840",-3.6629577,40.8722993
"1841",-81.7549737,24.5536707
"1842",-111.9363016,28.8227474
"1843",-80.2870509,25.7958723
"1844",-75.835556,19.97
"1845",-134.5831791,58.3579806
"1846",35.4912043,33.8193756
"1847",-72.3074326,18.594395
"1848",16.2698669,2.9017408
"1849",92.7789054,24.8332708
"1850",4.2230836,39.9148178
"1851",-86.1713168,12.1446517
"1852",-0.1820629,51.1536621
"1853",153.914991,62.6643417
"1854",-73.8739659,40.7769271
"1855",-28.6731465,-14.5994134
"1856",-99.0890192,29.9776134
"1857",35.8472427,31.9566347
"1858",-71.1804988,8.5698244
"1859",44.3455342,48.7857531
"1860",-80.2870509,25.7958723
"1861",-57.5426106,-38.0054771
"1862",-43.2566293,-22.805265
"1863",-82.133333,36.433333
"1864",-88.966667,15.166667
"1865",102.4406129,71.964027
"1866",-43.1544605,-22.8115667
"1867",31.0972791,-17.918784
"1868",16.5665751,48.1158333
"1869",69.2788136,41.2610674
"1870",44.3455342,48.7857531
"1871",NA,NA
"1872",-73.7781391,40.6413111
"1873",-9.1393366,38.7222524
"1874",30.2849142,46.0872538
"1875",-75.5334928,20.4172419
"1876",12.9364422,42.7376608
"1877",-75.6580841,20.7339302
"1878",161.3507839,68.742677
"1879",-63.9691459,10.9178861
"1880",-75.5334928,20.4172419
"1881",12.6197253,41.4495955
"1882",47.4969649,55.5121777
"1883",-63.4580702,-21.2600046
"1884",-71.6125366,10.642707
"1885",135.0786946,47.9659887
"1886",80.1708668,12.994112
"1887",56.955874,50.8292765
"1888",27.4001208,59.353455
"1889",-35.8940206,-7.2688784
"1890",-93.2222846,44.8847554
"1891",135,50.5888431
"1892",-70.0637506,41.2569516
"1893",-8.8730677,52.7124708
"1894",139.7168209,35.7262664
"1895",-48.65,-1.4333333
"1896",20.261859,32.0836981
"1897",-74.950761,11.001004
"1898",-49.1724811,-25.5327132
"1899",-44.2145687,-23.0915556
"1900",150.9180141,59.621214
"1901",-103.307625,20.5259561
"1902",121.016508,14.5122739
"1903",NA,NA
"1904",-77.6277679,39.3142682
"1905",-7.5898434,33.5731104
"1906",77.0999578,28.5561624
"1907",-115.2308304,36.0180284
"1908",2.4851463,27.1927769
"1909",2.0832941,41.297445
"1910",-80.2870509,25.7958723
"1911",-89.6604428,20.9338424
"1912",-78.715,-0.6633333
"1913",-84.0821024,43.5386272
"1914",108.93977,34.341574
"1915",-78.4678382,-0.1806532
"1916",-80.2870509,25.7958723
"1917",85.3239605,27.7172453
"1918",123.0149078,10.776625
"1919",-80.645078,28.1012659
"1920",32.0496521,31.3306218
"1921",-72.8868727,41.2678919
"1922",-2.5158772,53.6298181
"1923",-151.466944,-16.723056
"1924",125.6765362,39.2008462
"1925",-116.5070468,33.8303194
"1926",11.7180172,48.1366009
"1927",4.7682744,52.3105386
"1928",-43.1648755,-22.9111438
"1929",-68.0188096,-15.5641036
"1930",-58.3815591,-34.6036844
"1931",3.087025,45.777222
"1932",132.9130744,48.7803574
"1933",123.7741195,8.162411
"1934",-58.3815591,-34.6036844
"1935",24.9528604,60.3210416
"1936",-1.4390741,50.6708399
"1937",2.7064203,39.604675
"1938",-74.8442316,44.9360661
"1939",-157.9574089,21.3376353
"1940",151.1752764,-33.9399228
"1941",-45.6725193,-23.7738622
"1942",6.7667912,51.2876146
"1943",67.1681027,24.9007815
"1944",-3.7323934,40.3082504
"1945",-1.7909366,43.3564269
"1946",-6.1155878,54.6344207
"1947",-119.4179324,36.778261
"1948",NA,NA
"1949",135.4380895,34.7895799
"1950",2.7361649,39.5517407
"1951",-56.0165187,-34.8368193
"1952",-70.934205,41.6362152
"1953",-70.4022789,9.1125961
"1954",88.4463299,22.6520429
"1955",-86.2107672,14.6572108
"1956",12.6507628,55.6180236
"1957",-71.6166671,46.583333
"1958",125.8168068,53.4630048
"1959",-116.888098,34.8640316
"1960",136.1084923,-1.1894938
"1961",32.5598994,15.5006544
"1962",41.9683431,45.0454764
"1963",-77.1157578,51.5228639
"1964",NA,NA
"1965",142.2945494,-10.591054
"1966",-127.3772351,50.6838239
"1967",37.2909146,55.6059328
"1968",-3.5675982,40.4983322
"1969",-75.5404797,39.1053904
"1970",-111.9953386,33.4109204
"1971",-80.2413113,40.4957722
"1972",-45.066667,-23.55
"1973",5.7335798,34.7919393
"1974",-54.1123598,-31.3885332
"1975",97.2138184,19.6895962
"1976",-66.5075079,-17.6869776
"1977",-2.2712861,53.401455
"1978",-85.7369231,38.175662
"1979",-76.1914991,4.089869
"1980",-123.0060075,48.0223129
"1981",-43.1648755,-22.9111438
"1982",-73.88601,40.7931277
"1983",2.3652472,48.7262433
"1984",-85.5817911,11.5141431
"1985",-95.8838659,36.198778
"1986",15.6491001,38.0728782
"1987",-81.372043,48.566513
"1988",72.8567534,19.0931403
"1989",10.7990244,46.3165078
"1990",11.7750279,48.3536621
"1991",-121.5919444,49.0255555
"1992",177.4968265,64.7336613
"1993",-74.072092,4.7109886
"1994",-66.8171314,10.288347
"1995",2.3652472,48.7262433
"1996",8.5219809,47.5762223
"1997",-75.9694444,2.3805556
"1998",-86.7579787,12.1972071
"1999",-115.1537389,36.0839998
"2000",11.29,62.41
"2001",-0.839332,51.322724
"2002",60.8029485,56.7447746
"2003",-122.4194155,37.7749295
"2004",16.6218441,47.2306851
"2005",-16.3434204,28.484511
"2006",-95.9808179,36.7473114
"2007",35.983234,31.975327
"2008",-43.9548899,-19.8498475
"2009",-162.7183867,55.204498
"2010",102.6331035,17.9757058
"2011",96.0520363,20.8617622
"2012",67.1151584,24.8786058
"2013",40.1350341,35.3296518
"2014",134.65435,67.662513
"2015",NA,NA
"2016",11.4257541,48.7665351
"2017",-83.2918744,42.0964314
"2018",-112.1401108,36.0544445
"2019",-112.1401108,36.0544445
"2020",8.5220753,12.0456496
"2021",-74.0059728,40.7127753
"2022",-89.6439924,15.1490079
"2023",72.626571,23.0734262
"2024",85.3592231,27.6980899
"2025",0.2388661,51.8860181
"2026",-56.7319696,-2.633616
"2027",-122.528169,47.161019
"2028",-80.2413113,40.4957722
"2029",92.768732,26.6987922
"2030",33.3752553,35.1484478
"2031",-117.9597454,33.8259035
"2032",-87.7521884,41.7867759
"2033",31.3998558,30.1127092
"2034",14.4832795,35.8541135
"2035",-87.1111676,37.7719074
"2036",17.2087381,48.1364746
"2037",-65.8789649,52.568437
"2038",-81.6910028,30.342408
"2039",145.9507382,-30.0396245
"2040",66.948278,56.9634387
"2041",138.059722,48.75
"2042",-48.4901785,-1.4557292
"2043",-122.3018264,47.5281657
"2044",-105.1019275,40.1672068
"2045",-98.8831503,19.5060382
"2046",44.2311592,33.267015
"2047",16.5665751,48.1158333
"2048",-106.3180728,41.3605254
"2049",-75.7803892,-12.930823
"2050",33.9068256,58.3925508
"2051",13.156667,32.669444
"2052",NA,NA
"2053",29.8100848,60.1837907
"2054",47.7834888,30.5081033
"2055",-118.3574036,34.1983122
"2056",-66.1653224,-17.4139766
"2057",94.8157773,20.9603811
"2058",-103.1360403,32.7026116
"2059",-41.2035301,-20.6037746
"2060",39.2253596,51.8125373
"2061",-87.7521884,41.7867759
"2062",-92.1368026,37.7328155
"2063",-127.9397731,53.560594
"2064",23.2066849,41.3981081
"2065",-87.7521884,41.7867759
"2066",NA,NA
"2067",53.7471594,63.567321
"2068",-101.4805699,20.993517
"2069",-57.5141814,-25.2415129
"2070",135,-82.862752
"2071",-60.4620977,65.2481624
"2072",-64.67768,10.1445691
"2073",37.3556273,-3.0674247
"2074",9.7080556,4.8013889
"2075",19.0237815,50.2648919
"2076",108.25,4
"2077",6.7667912,51.2876146
"2078",68.5783333,76.955
"2079",91.6035007,24.0630395
"2080",-120.5542012,43.8041334
"2081",-93.3888303,37.244319
"2082",31.03351,-17.8251657
"2083",-76.318513,4.211875
"2084",-104.8191965,20.3784149
"2085",-40.8630573,-14.8662434
"2086",41.8392532,65.3861652
"2087",31.0972791,-17.918784
"2088",-70.6940137,-33.4954605
"2089",-106.6129085,35.0433333
"2090",13,42.4666667
"2091",8.3417006,4.9757165
"2092",79.0881546,21.1458004
"2093",29.0488875,49.2255122
"2094",-0.4542955,51.4700223
"2095",-84.6630165,39.0532746
"2096",-82.6888571,27.9098674
"2097",-82.410078,22.9915431
"2098",115.166787,-8.7467172
"2099",92.4813965,56.1767877
"2100",87.0224442,27.1891047
"2101",-78.7986181,-5.7094412
"2102",-87.3155255,33.9048014
"2103",-81.6879368,30.4940713
"2104",51.311241,35.6899882
"2105",41.0132407,57.8076587
"2106",-84.4277001,33.6407282
"2107",38.7962742,8.983364
"2108",-79.2112769,-4.0078909
"2109",51.311241,35.6899882
"2110",33.6388724,-16.1091758
"2111",73.316533,54.957801
"2112",-123.415802,65.188683
"2113",69.207486,34.5553494
"2114",16.5665751,48.1158333
"2115",17.9212976,50.6751067
"2116",44.2311592,33.267015
"2117",51.8763907,32.7462513
"2118",17.3816492,-3.3114111
"2119",NA,NA
"2120",NA,NA
"2121",9.7170073,4.0134386
"2122",44.2311592,33.267015
"2123",-65.8900644,45.3291863
"2124",55.3656728,25.2531745
"2125",-120.668422,35.2900034
"2126",57.210795,50.2487574
"2127",-90.0489801,35.1495343
"2128",96.7493993,4.695135
"2129",77.6616992,12.9556763
"2130",12.4963655,41.9027835
"2131",90.4029252,23.8434344
"2132",125.0261242,11.2267334
"2133",-65.4913286,18.1352726
"2134",51.311241,35.6899882
"2135",-68.960945,12.188463
"2136",-69.680069,44.533515
"2137",32.5299379,46.0771644
"2138",35.4912043,33.8193756
"2139",-169.511108,-14.229167
"2140",29.0605389,-29.2875557
"2141",74.4105177,31.5205412
"2142",-41.9394892,-22.4650817
"2143",44.2311592,33.267015
"2144",119.6701958,25.9306382
"2145",-79.6248197,43.6777176
"2146",-83.3553842,42.2161722
"2147",88.4463299,22.6520429
"2148",-104.6737376,39.8560963
"2149",-2.5771848,59.2503113
"2150",-104.6737376,39.8560963
"2151",-47.4560696,-5.5316945
"2152",-47.4560696,-5.5316945
"2153",28.8104425,40.9829888
"2154",-82.410078,22.9915431
"2155",-82.410078,22.9915431
"2156",121.234217,25.0796514
"2157",-114.0076156,51.1215031
"2158",-15.3877066,27.9331848
"2159",-67.1,-15.5
"2160",-86.873564,21.0403409
"2161",15.033964,12.1293763
"2162",6.1091564,46.2370097
"2163",-73.7781391,40.6413111
"2164",-73.7781391,40.6413111
"2165",15.7495181,-12.8031493
"2166",-77.8451568,21.4247279
"2167",53.4505594,56.8308866
"2168",124.8420794,1.4748305
"2169",67.0011364,24.8607343
"2170",-10.1143176,9.1914538
"2171",144.823628,-6.497264
"2172",-73.7781391,40.6413111
"2173",23.4071233,42.6934278
"2174",45.7395766,64.8936081
"2175",-96.7404127,43.5826764
"2176",101.5543995,3.1328029
"2177",-124.0750341,69.3508934
"2178",120.9725746,14.4651128
"2179",-3.5675982,40.4983322
"2180",-3.5675982,40.4983322
"2181",7.5677304,6.4719175
"2182",-3.5675982,40.4983322
"2183",-102.2047497,31.9417386
"2184",-87.9351437,52.197559
"2185",-87.6297982,41.8781136
"2186",44.964349,41.6696083
"2187",-80.2870457,25.795865
"2188",13.56812,-14.92829
"2189",-76.7310806,40.199814
"2190",-74.5725117,39.4557779
"2191",-89.3820321,38.0803286
"2192",121.5357771,22.027815
"2193",96.372467,25.6324599
"2194",-50.4259826,-21.1375908
"2195",121.548418,22.0435616
"2196",55.0931439,25.0084605
"2197",-82.410078,22.9915431
"2198",110.0470653,25.2158795
"2199",0.7196405,47.4259048
"2200",-127.1685541,54.782355
"2201",-89.6604428,20.9338424
"2202",142.7347555,46.9641127
"2203",76.8512485,43.2220146
"2204",144.7999367,-25.9275719
"2205",51.311241,35.6899882
"2206",-93.0423545,34.5216915
"2207",88.4463299,22.6520429
"2208",12.4963655,41.9027835
"2209",-82.410078,22.9915431
"2210",-77.2905213,1.3972319
"2211",-82.410078,22.9915431
"2212",147.2072638,-41.5431318
"2213",67.1681027,24.9007815
"2214",-95.3367827,29.9902199
"2215",-97.0400691,50.6274154
"2216",-80.2870509,25.7958723
"2217",-82.410078,22.9915431
"2218",32.5598994,15.5006544
"2219",-82.410078,22.9915431
"2220",-79.0058965,-2.9001285
"2221",-82.410078,22.9915431
"2222",2.3522219,48.856614
"2223",30.2678391,59.8029126
"2224",30.6652855,-8.5228465
"2225",-82.410078,22.9915431
"2226",8.7255307,45.6300625
"2227",-12.2891314,11.3232042
"2228",-147.7627968,64.8067167
"2229",-89.6604428,20.9338424
"2230",33.6203516,34.8723402
"2231",-8.0028892,12.6392316
"2232",-82.410078,22.9915431
"2233",-87.9073214,41.9741625
"2234",-162.7197027,55.2022911
"2235",-64.91931,-14.822613
"2236",-79.3873743,9.0667013
"2237",-84.6630165,39.0532746
"2238",105.1749552,-5.2419911
"2239",-82.410078,22.9915431
"2240",-82.410078,22.9915431
"2241",-80.2870509,25.7958723
"2242",127.7299707,37.8813153
"2243",-76.3840645,3.5439613
"2244",-82.410078,22.9915431
"2245",-79.8841984,-2.1480534
"2246",-3.1154803,58.828675
"2247",43.8542699,40.7511098
"2248",32.5598994,15.5006544
"2249",23.9484156,37.9356467
"2250",41.7010258,42.1628149
"2251",36.8719957,-17.8579988
"2252",-69.3598114,10.0460861
"2253",144.9560759,43.5729687
"2254",68.4173972,33.5450587
"2255",27.8271139,43.236797
"2256",119.6701958,25.9306382
"2257",138.5332378,-34.9461557
"2258",14.4832795,35.8541135
"2259",14.2631811,50.101791
"2260",-114.2992901,43.5066901
"2261",-92.098404,55.86172
"2262",-99.568963,27.4492762
"2263",144.9630576,-37.8136276
"2264",77.0999578,28.5561624
"2265",43.1541276,11.5494711
"2266",-122.5950942,45.5897694
"2267",98.9640088,18.767749
"2268",32.9916726,40.1244399
"2269",-94.1412635,46.3930459
"2270",-71.0095602,42.3656132
"2271",-80.2413113,40.4957722
"2272",113.3079699,23.3959079
"2273",30.7326,46.484583
"2274",124.9255138,1.5490188
"2275",-71.2010835,-29.9153312
"2276",-47.9172348,-15.8697369
"2277",-122.3683373,49.0249175
"2278",-73.863183,4.32998
"2279",13.3558409,-14.7605312
"2280",-74.232654,11.117164
"2281",20.9678911,52.1672369
"2282",13.388594,52.4827106
"2283",12.6507628,55.6180236
"2284",35.082405,42.019914
"2285",-8.5947222,37.3111111
"2286",-118.40853,33.9415889
"2287",6.1091564,46.2370097
"2288",16.5665751,48.1158333
"2289",30.844152,-24.9327665
"2290",-78.984444,-2.889444
"2291",31.8362362,18.4386565
"2292",6.2147446,49.6289002
"2293",15.0657746,37.4673046
"2294",121.334297,31.192209
"2295",-4.4945093,36.6791135
"2296",0.2388661,51.8860181
"2297",-79.1329801,-4.5525784
"2298",124.2460222,24.3907084
"2299",11.7180172,48.1366009
"2300",-94.5902374,39.1208095
"2301",-61.1833333,13.3333333
"2302",74.7988962,31.7072461
"2303",-80.0928165,26.6857475
"2304",41.128334,42.858055
"2305",93.9725378,21.3748075
"2306",-155.5827818,19.8967662
"2307",74.7988962,31.7072461
"2308",-74.232654,11.117164
"2309",-106.3769631,31.796943
"2310",121.4737021,31.2303904
"2311",-82.410078,22.9915431
"2312",130.5333331,56.266667
"2313",121.0055339,6.0529725
"2314",-90.2590112,29.9922012
"2315",37.412503,55.9736482
"2316",100.6041987,13.9132602
"2317",29.222313,52.0322082
"2318",12.6507628,55.6180236
"2319",106.845599,-6.2087634
"2320",72.8567534,19.0931403
"2321",-69.939394,-4.2503801
"2322",20.9678911,52.1672369
"2323",-38.6057325,-3.9295337
"2324",35.0942491,48.3679197
"2325",-74.776425,10.8866016
"2326",10.2190745,36.8458578
"2327",-47.9172348,-15.8697369
"2328",-48.5459657,-27.670118
"2329",123.9802214,10.3106556
"2330",-73.6121682,4.168983
"2331",-166.0966666,61.5311111
"2332",-111.620501,35.189908
"2333",-83.0252763,9.963116
"2334",45.0370896,12.8253779
"2335",-119.9740534,36.1526983
"2336",-114.0076156,51.1215031
"2337",-68.188295,-16.5102483
"2338",13.388594,52.4827106
"2339",-82.410078,22.9915431
"2340",110.496593,24.77848
"2341",-82.410078,22.9915431
"2342",-73.863183,4.32998
"2343",105.1749552,-5.2419911
"2344",44.2166214,15.479529
"2345",28.0638804,70.9283943
"2346",-80.2870509,25.7958723
"2347",39.181834,21.518387
"2348",35.4912043,33.8193756
"2349",-71.5931657,41.7607603
"2350",-156.649167,58.676667
"2351",125.2709964,6.9874561
"2352",139.7798386,35.5493932
"2353",-82.3665956,23.1135925
"2354",-72.0790717,41.3497456
"2355",-74.0445011,4.7328046
"2356",-71.0095602,42.3656132
"2357",-77.0402315,38.851242
"2358",8.5554755,47.4582165
"2359",38.0241663,44.5918615
"2360",-74.776425,10.8866016
"2361",-60.051929,46.168654
"2362",-75.758517,9.374642
"2363",-54.5756957,48.946558
"2364",-99.0719083,19.4360762
"2365",-99.4613589,27.5447829
"2366",-82.410078,22.9915431
"2367",-81.6943605,41.49932
"2368",9.326818,42.396274
"2369",53.7160951,61.6862899
"2370",53.7160951,61.6862899
"2371",31.0218404,-29.8586804
"2372",87.3427066,69.3250638
"2373",-101.5516955,17.6416693
"2374",10.354222,5.537111
"2375",-88.1248679,13.4435133
"2376",-73.7781391,40.6413111
"2377",14.2631811,50.101791
"2378",-75.6061327,1.6126417
"2379",31.3998558,30.1127092
"2380",4.5130718,51.6601559
"2381",-78.7295067,42.9397059
"2382",74.4105177,31.5205412
"2383",20.9678911,52.1672369
"2384",33.6203516,34.8723402
"2385",-80.2870509,25.7958723
"2386",20.9678911,52.1672369
"2387",-74.1771387,40.6906098
"2388",-2.5748838,49.44598
"2389",13.2884374,52.5588327
"2390",104.1324423,56.5847536
"2391",-73.1092806,5.7617028
"2392",35.4912043,33.8193756
"2393",127.2585213,53.7359301
"2394",-117.9014654,33.6384531
"2395",28.3571523,-29.9920147
"2396",129.4297647,50.1265249
"2397",13.2884374,52.5588327
"2398",120.8154358,24.5711502
"2399",74.8858011,12.9541731
"2400",19.0758814,50.4728015
"2401",18.468075,54.3788433
"2402",-105.96896,28.7040064
"2403",NA,NA
"2404",49.689926,-15.437837
"2405",13.2884374,52.5588327
"2406",45.3862889,2.3583953
"2407",-82.3665956,23.1135925
"2408",33.9972944,45.0191094
"2409",-71.9519884,1.3385176
"2410",79.5473989,13.6384314
"2411",109.0338836,53.4161426
"2412",-158.508371,59.0420062
"2413",-77.355413,25.0479835
"2414",27.5160873,42.5652706
"2415",NA,NA
"2416",-58.4170088,-34.5580305
"2417",1.6193541,50.5143207
"2418",-100.3161126,25.6866142
"2419",110.3749461,-6.9662838
"2420",133.9055702,43.3815181
"2421",101.4477793,0.5070677
"2422",2.3893846,39.5440685
"2423",-105.0054389,40.4498681
"2424",-80.2870509,25.7958723
"2425",4.4855744,50.900999
"2426",100.6041987,13.9132602
"2427",-86.2616494,12.1041835
"2428",17.109124,54.4767322
"2429",-118.40853,33.9415889
"2430",69.207486,34.5553494
"2431",-48.4775227,-1.3820615
"2432",-117.8674759,33.6761901
"2433",80.1708668,12.994112
"2434",57.6199105,80.5738659
"2435",-66.0007218,18.4388829
"2436",-117.534812,47.6217478
"2437",74.157026,17.2861388
"2438",20.9678911,52.1672369
"2439",67.1681027,24.9007815
"2440",51.183884,25.354826
"2441",-72.9167838,11.5384151
"2442",20.2489826,49.069155
"2443",-82.410078,22.9915431
"2444",9.276308,45.452176
"2445",-66.0924505,10.4638334
"2446",13.2884374,52.5588327
"2447",-122.3789554,37.6213129
"2448",-76.36743,6.74423
"2449",138.0834539,9.4987546
"2450",126.7944739,37.5586545
"2451",144.667099,-4.866785
"2452",-58.4170088,-34.5580305
"2453",-82.410078,22.9915431
"2454",13.4040145,-12.6058541
"2455",-80.1917902,25.7616798
"2456",40.1839586,37.9005
"2457",-77.3816723,26.7411333
"2458",113.307066,52.0218937
"2459",NA,NA
"2460",-98.4918087,33.8646818
"2461",-82.3665956,23.1135925
"2462",42.7335687,62.8459494
"2463",-80.1917902,25.7616798
"2464",-82.3665956,23.1135925
"2465",NA,NA
"2466",-80.1917902,25.7616798
"2467",-121.5900648,38.6950854
"2468",-82.484354,27.986244
"2469",-84.2040202,9.9979811
"2470",-77.042754,-12.0463731
"2471",80.7914172,16.523838
"2472",106.8477407,-6.1555671
"2473",-82.3665956,23.1135925
"2474",46.7003881,24.9597747
"2475",97.6576377,16.4414914
"2476",-84.4277001,33.6407282
"2477",-82.3665956,23.1135925
"2478",-82.3665956,23.1135925
"2479",-82.3665956,23.1135925
"2480",-82.3665956,23.1135925
"2481",-82.3665956,23.1135925
"2482",2.7361649,39.5517407
"2483",-82.3665956,23.1135925
"2484",-17.0332746,20.9226291
"2485",-160.3763889,59.0619444
